CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,IncidentFromDate,PoliceStationID,CaseStatusID,CrimeMajorHeadID,CrimeMinorHeadID,latitude,longitude,BriefFacts,mo_tags
763,100080038202500021,202500021,2025-01-18,2025-01-18 08:04:00,38,2,3,303,13.935762,75.518306,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'rug_pull,crypto_scam,fake_exchange'. Location details archived.","rug_pull,crypto_scam,fake_exchange"
764,100040019202500031,202500031,2025-01-24,2025-01-24 21:50:00,19,2,2,201,15.324792,75.159814,"Regular crime incident report. Crime type: Burglary. MO tags matching 'broken_lock,residential,cctv_sprayed'. Location details archived.","broken_lock,residential,cctv_sprayed"
765,100100046202500023,202500023,2025-04-01,2025-04-01 23:31:00,46,1,3,303,17.936418,77.463582,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'investment_fraud,fake_exchange,crypto_scam'. Location details archived.","investment_fraud,fake_exchange,crypto_scam"
766,100010003202500015,202500015,2025-06-17,2025-06-17 02:51:00,3,1,3,301,12.973836,77.636674,"Regular crime incident report. Crime type: Phishing. MO tags matching 'credential_harvesting,email_spoofing,phishing_link'. Location details archived.","credential_harvesting,email_spoofing,phishing_link"
767,100030012202500011,202500011,2025-06-01,2025-06-01 12:38:00,12,1,1,101,12.857098,74.888253,"Regular crime incident report. Crime type: Murder. MO tags matching 'weapon_sharp,private_dispute,outdoor'. Location details archived.","weapon_sharp,private_dispute,outdoor"
768,100020006202500019,202500019,2025-01-07,2025-01-07 04:31:00,6,3,1,103,12.327928,76.613858,"Regular crime incident report. Crime type: Assault. MO tags matching 'weapon_blunt,public_place,drunken_altercation'. Location details archived.","weapon_blunt,public_place,drunken_altercation"
769,100070034202500017,202500017,2025-02-13,2025-02-13 20:27:00,34,1,4,402,14.427339,75.914482,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'network_ring,synthetic_drugs,peddling'. Location details archived.","network_ring,synthetic_drugs,peddling"
770,100090043202500022,202500022,2025-11-20,2025-11-20 18:03:00,43,1,4,401,15.10316,76.861776,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'possession,transit_seizure,personal_use'. Location details archived.","possession,transit_seizure,personal_use"
771,100060027202500015,202500015,2025-07-13,2025-07-13 17:59:00,27,3,3,302,17.290441,76.789081,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,identity_theft,document_forgery'. Location details archived.","otp_fraud,identity_theft,document_forgery"
772,100100048202500014,202500014,2025-06-18,2025-06-18 03:51:00,48,1,2,201,17.868159,77.536761,"Regular crime incident report. Crime type: Burglary. MO tags matching 'cctv_sprayed,night_entry,window_forced'. Location details archived.","cctv_sprayed,night_entry,window_forced"
773,100050025202500014,202500014,2025-11-01,2025-11-01 17:10:00,25,3,3,302,15.805115,74.514898,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'sim_swap,otp_fraud,identity_theft'. Location details archived.","sim_swap,otp_fraud,identity_theft"
774,100050023202500016,202500016,2025-07-08,2025-07-08 17:35:00,23,1,1,101,15.799231,74.441136,"Regular crime incident report. Crime type: Murder. MO tags matching 'nighttime,rage,private_dispute'. Location details archived.","nighttime,rage,private_dispute"
775,100010004202500009,202500009,2025-03-08,2025-03-08 04:26:00,4,3,1,101,12.978988,77.625527,"Regular crime incident report. Crime type: Murder. MO tags matching 'outdoor,weapon_sharp,nighttime'. Location details archived.","outdoor,weapon_sharp,nighttime"
776,100080036202500017,202500017,2025-01-06,2025-01-06 15:06:00,36,3,1,103,13.913308,75.551647,"Regular crime incident report. Crime type: Assault. MO tags matching 'drunken_altercation,domestic_dispute,street_brawl'. Location details archived.","drunken_altercation,domestic_dispute,street_brawl"
777,100020006202500020,202500020,2025-04-28,2025-04-28 19:29:00,6,3,1,101,12.337366,76.600856,"Regular crime incident report. Crime type: Murder. MO tags matching 'weapon_sharp,rage,outdoor'. Location details archived.","weapon_sharp,rage,outdoor"
778,100080040202500005,202500005,2025-02-17,2025-02-17 10:34:00,40,1,2,203,13.880305,75.564238,"Regular crime incident report. Crime type: Robbery. MO tags matching 'masked_suspects,cash_transit,weapon_knife'. Location details archived.","masked_suspects,cash_transit,weapon_knife"
779,100060028202500020,202500020,2025-07-08,2025-07-08 15:21:00,28,1,2,202,17.292017,76.883696,"Regular crime incident report. Crime type: Theft. MO tags matching 'daytime,unattended_bag,vehicle_theft'. Location details archived.","daytime,unattended_bag,vehicle_theft"
780,100080038202500022,202500022,2025-12-20,2025-12-20 06:14:00,38,1,1,103,13.980954,75.540987,"Regular crime incident report. Crime type: Assault. MO tags matching 'domestic_dispute,drunken_altercation,public_place'. Location details archived.","domestic_dispute,drunken_altercation,public_place"
781,100020006202500021,202500021,2025-09-23,2025-09-23 02:20:00,6,1,1,101,12.27705,76.688292,"Regular crime incident report. Crime type: Murder. MO tags matching 'outdoor,weapon_sharp,rage'. Location details archived.","outdoor,weapon_sharp,rage"
782,100030012202500012,202500012,2025-08-10,2025-08-10 03:44:00,12,1,2,203,12.93104,74.895122,"Regular crime incident report. Crime type: Robbery. MO tags matching 'weapon_knife,masked_suspects,cash_transit'. Location details archived.","weapon_knife,masked_suspects,cash_transit"
783,100010003202500016,202500016,2025-12-28,2025-12-28 13:52:00,3,2,3,301,12.975318,77.561023,"Regular crime incident report. Crime type: Phishing. MO tags matching 'credential_harvesting,email_spoofing,fake_bank'. Location details archived.","credential_harvesting,email_spoofing,fake_bank"
784,100040018202500028,202500028,2025-11-26,2025-11-26 19:50:00,18,3,1,101,15.388241,75.089831,"Regular crime incident report. Crime type: Murder. MO tags matching 'nighttime,rage,weapon_sharp'. Location details archived.","nighttime,rage,weapon_sharp"
785,100010003202500017,202500017,2025-07-06,2025-07-06 07:57:00,3,3,2,201,12.939986,77.563958,"Regular crime incident report. Crime type: Burglary. MO tags matching 'residential,cctv_sprayed,window_forced'. Location details archived.","residential,cctv_sprayed,window_forced"
786,100050024202500016,202500016,2025-12-04,2025-12-04 15:44:00,24,2,2,202,15.817147,74.479036,"Regular crime incident report. Crime type: Theft. MO tags matching 'vehicle_theft,unattended_bag,daytime'. Location details archived.","vehicle_theft,unattended_bag,daytime"
787,100100049202500015,202500015,2025-01-07,2025-01-07 06:29:00,49,3,3,301,17.914593,77.478333,"Regular crime incident report. Crime type: Phishing. MO tags matching 'phishing_link,email_spoofing,fake_bank'. Location details archived.","phishing_link,email_spoofing,fake_bank"
788,100050022202500011,202500011,2025-04-05,2025-04-05 15:44:00,22,2,1,102,15.856838,74.527251,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'acquaintance_involved,minor_victim,vehicle_used'. Location details archived.","acquaintance_involved,minor_victim,vehicle_used"
789,100080039202500012,202500012,2025-07-07,2025-07-07 14:51:00,39,3,3,302,13.915544,75.564066,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'identity_theft,sim_swap,document_forgery'. Location details archived.","identity_theft,sim_swap,document_forgery"
790,100050025202500015,202500015,2025-02-10,2025-02-10 13:40:00,25,3,1,103,15.800308,74.55472,"Regular crime incident report. Crime type: Assault. MO tags matching 'street_brawl,drunken_altercation,weapon_blunt'. Location details archived.","street_brawl,drunken_altercation,weapon_blunt"
791,100030013202500008,202500008,2025-09-13,2025-09-13 00:32:00,13,2,1,102,12.914121,74.847231,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'acquaintance_involved,ransom_demand,minor_victim'. Location details archived.","acquaintance_involved,ransom_demand,minor_victim"
792,100050022202500012,202500012,2025-04-10,2025-04-10 14:38:00,22,3,4,402,15.82478,74.453233,"Regular crime incident report. Crime type: Drug Peddling. MO tags matching 'dealership,network_ring,bulk_supply'. Location details archived.","dealership,network_ring,bulk_supply"
793,100060029202500014,202500014,2025-08-24,2025-08-24 18:47:00,29,1,3,303,17.363974,76.87849,"Regular crime incident report. Crime type: Crypto Scam. MO tags matching 'investment_fraud,rug_pull,crypto_scam'. Location details archived.","investment_fraud,rug_pull,crypto_scam"
794,100060028202500021,202500021,2025-02-08,2025-02-08 18:18:00,28,3,3,302,17.379091,76.870081,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'otp_fraud,sim_swap,document_forgery'. Location details archived.","otp_fraud,sim_swap,document_forgery"
795,100060029202500015,202500015,2025-08-01,2025-08-01 06:03:00,29,1,2,201,17.35118,76.832476,"Regular crime incident report. Crime type: Burglary. MO tags matching 'window_forced,residential,cctv_sprayed'. Location details archived.","window_forced,residential,cctv_sprayed"
796,100040018202500029,202500029,2025-08-04,2025-08-04 13:19:00,18,1,2,201,15.348902,75.180264,"Regular crime incident report. Crime type: Burglary. MO tags matching 'cctv_sprayed,broken_lock,window_forced'. Location details archived.","cctv_sprayed,broken_lock,window_forced"
797,100010002202500012,202500012,2025-09-15,2025-09-15 18:34:00,2,2,2,201,13.026653,77.546568,"Regular crime incident report. Crime type: Burglary. MO tags matching 'night_entry,cctv_sprayed,broken_lock'. Location details archived.","night_entry,cctv_sprayed,broken_lock"
798,100010002202500013,202500013,2025-08-15,2025-08-15 21:03:00,2,3,3,302,13.007176,77.554066,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'identity_theft,document_forgery,otp_fraud'. Location details archived.","identity_theft,document_forgery,otp_fraud"
799,100050025202500016,202500016,2025-06-07,2025-06-07 07:53:00,25,3,1,102,15.854881,74.540206,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'acquaintance_involved,minor_victim,ransom_demand'. Location details archived.","acquaintance_involved,minor_victim,ransom_demand"
800,100050022202500013,202500013,2025-07-17,2025-07-17 09:15:00,22,1,1,102,15.896108,74.457046,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'ransom_demand,acquaintance_involved,minor_victim'. Location details archived.","ransom_demand,acquaintance_involved,minor_victim"
801,100090042202500012,202500012,2025-11-07,2025-11-07 02:36:00,42,1,2,203,15.158048,76.918154,"Regular crime incident report. Crime type: Robbery. MO tags matching 'masked_suspects,snatching,highway_heist'. Location details archived.","masked_suspects,snatching,highway_heist"
802,100100047202500012,202500012,2025-12-11,2025-12-11 07:55:00,47,3,1,101,17.951073,77.49039,"Regular crime incident report. Crime type: Murder. MO tags matching 'nighttime,private_dispute,outdoor'. Location details archived.","nighttime,private_dispute,outdoor"
803,100090044202500016,202500016,2025-01-19,2025-01-19 11:19:00,44,2,4,401,15.146975,76.932335,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'college_area,possession,transit_seizure'. Location details archived.","college_area,possession,transit_seizure"
804,100060027202500016,202500016,2025-12-07,2025-12-07 13:13:00,27,1,2,202,17.381765,76.82083,"Regular crime incident report. Crime type: Theft. MO tags matching 'daytime,unattended_bag,shoplifting'. Location details archived.","daytime,unattended_bag,shoplifting"
805,100070031202500013,202500013,2025-03-15,2025-03-15 16:59:00,31,1,1,102,14.408636,75.887334,"Regular crime incident report. Crime type: Kidnapping. MO tags matching 'acquaintance_involved,vehicle_used,ransom_demand'. Location details archived.","acquaintance_involved,vehicle_used,ransom_demand"
806,100060030202500015,202500015,2025-12-03,2025-12-03 19:24:00,30,2,3,302,17.283026,76.840341,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'identity_theft,sim_swap,document_forgery'. Location details archived.","identity_theft,sim_swap,document_forgery"
807,100020008202500015,202500015,2025-04-20,2025-04-20 23:54:00,8,2,2,202,12.315262,76.648921,"Regular crime incident report. Crime type: Theft. MO tags matching 'daytime,shoplifting,vehicle_theft'. Location details archived.","daytime,shoplifting,vehicle_theft"
808,100090041202500026,202500026,2025-06-26,2025-06-26 20:07:00,41,2,4,401,15.140113,76.923287,"Regular crime incident report. Crime type: Narcotics Possession. MO tags matching 'personal_use,college_area,transit_seizure'. Location details archived.","personal_use,college_area,transit_seizure"
809,100010004202500010,202500010,2025-11-19,2025-11-19 22:33:00,4,2,2,202,12.928167,77.545815,"Regular crime incident report. Crime type: Theft. MO tags matching 'unattended_bag,pickpocketing,vehicle_theft'. Location details archived.","unattended_bag,pickpocketing,vehicle_theft"
810,100060030202500016,202500016,2025-09-24,2025-09-24 02:31:00,30,3,3,302,17.284114,76.847201,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'document_forgery,identity_theft,sim_swap'. Location details archived.","document_forgery,identity_theft,sim_swap"
811,100030014202500011,202500011,2025-11-02,2025-11-02 22:36:00,14,1,3,302,12.964187,74.817226,"Regular crime incident report. Crime type: Identity Theft. MO tags matching 'document_forgery,sim_swap,identity_theft'. Location details archived.","document_forgery,sim_swap,identity_theft"
812,100070033202500013,202500013,2025-06-17,2025-06-17 03:52:00,33,2,2,201,14.431379,75.965315,"Regular crime incident report. Crime type: Burglary. MO tags matching 'cctv_sprayed,window_forced,residential'. Location details archived.","cctv_sprayed,window_forced,residential"
813,100100048202500015,202500015,2025-06-23,2025-06-23 01:18:00,48,1,1,101,17.899162,77.564882,"Regular crime incident report. Crime type: Murder. MO tags matching 'weapon_sharp,outdoor,private_dispute'. Location details archived.","weapon_sharp,outdoor,private_dispute"
