id,crime_type,date,time,lat,long,district,station,mo_tags,status
611,Cyber Crime,2025-09-01,00:45:00,13.018906,77.538672,Bengaluru,Malleshwaram,"identity_theft,phishing_link",Solved
612,Kidnapping,2025-07-28,16:17:00,13.033417,77.525097,Bengaluru,Indiranagar,"acquaintance_involved,vehicle_used",Under Investigation
613,Cyber Crime,2025-08-16,03:00:00,15.179426,76.964239,Ballari,Brucepet,"fake_profile,phishing_link",Charge Sheeted
614,Assault,2025-08-21,11:04:00,14.004808,75.608205,Shivamogga,Doddapete,"drunken_altercation,weapon_blunt",Unsolved
615,Robbery,2025-04-03,02:12:00,17.839723,77.487713,Bidar,Air Force,"weapon_knife,highway_heist",Unsolved
616,Theft,2025-12-10,05:06:00,14.477335,75.910126,Davanagere,Gandhinagar,"pickpocketing,shoplifting",Charge Sheeted
617,Robbery,2025-05-26,14:32:00,12.941862,77.611965,Bengaluru,Jayanagar,"snatching,masked_suspects",Under Investigation
618,Assault,2025-03-23,20:40:00,17.336505,76.777675,Kalaburagi,University,"domestic_dispute,street_brawl",Under Investigation
619,Burglary,2025-07-08,07:19:00,17.398067,76.84873,Kalaburagi,Station Bazaar,"residential,window_forced",Unsolved
620,Kidnapping,2025-04-14,06:13:00,17.253408,76.768826,Kalaburagi,Raghavendra Nagar,"acquaintance_involved,vehicle_used",Solved
621,Theft,2025-09-28,12:39:00,15.397853,75.100326,Hubli-Dharwad,Gokul Road,"daytime,shoplifting",Unsolved
622,Theft,2025-11-25,12:14:00,12.883936,74.886952,Mangaluru,Kadri,"unattended_bag,daytime",Charge Sheeted
623,Robbery,2025-06-17,01:33:00,12.974035,77.648742,Bengaluru,Koramangala,"masked_suspects,snatching",Under Investigation
624,Theft,2025-09-20,16:46:00,15.189527,76.86156,Ballari,APMC,"shoplifting,unattended_bag",Under Investigation
625,Theft,2025-11-02,15:29:00,13.050339,77.644875,Bengaluru,Malleshwaram,"pickpocketing,vehicle_theft",Under Investigation
626,Robbery,2025-04-24,19:05:00,12.931978,77.619683,Bengaluru,Jayanagar,"highway_heist,snatching",Solved
627,Cyber Crime,2025-04-05,16:57:00,12.964193,77.660982,Bengaluru,Malleshwaram,"identity_theft,phishing_link",Under Investigation
628,Cyber Crime,2025-07-01,14:47:00,12.992163,77.641852,Bengaluru,Indiranagar,"phishing_link,fake_profile",Under Investigation
629,Cyber Crime,2025-11-18,00:04:00,17.957785,77.587336,Bidar,Air Force,"otp_fraud,fake_profile",Charge Sheeted
630,Cyber Crime,2025-05-07,06:16:00,13.974137,75.544374,Shivamogga,Doddapete,"otp_fraud,fake_profile",Unsolved
631,Burglary,2025-04-19,18:49:00,12.847278,74.795336,Mangaluru,Urwa,"night_entry,residential",Under Investigation
632,Assault,2025-11-23,08:41:00,14.520009,75.87636,Davanagere,Vidyanagar,"domestic_dispute,weapon_blunt",Unsolved
633,Theft,2025-07-24,17:03:00,15.36571,75.09952,Hubli-Dharwad,Gokul Road,"unattended_bag,shoplifting",Charge Sheeted
634,Cyber Crime,2025-03-03,02:07:00,17.40255,76.875366,Kalaburagi,Raghavendra Nagar,"phishing_link,otp_fraud",Unsolved
635,Assault,2025-12-13,21:27:00,15.389172,75.17139,Hubli-Dharwad,Vidyagiri,"street_brawl,public_place",Solved
636,Theft,2025-01-18,12:30:00,12.328823,76.589673,Mysuru,K R Puram,"vehicle_theft,shoplifting",Under Investigation
637,Kidnapping,2025-10-30,04:24:00,17.966843,77.466464,Bidar,Gandhi Gunj,"minor_victim,ransom_demand",Unsolved
638,Assault,2025-01-13,02:22:00,17.933234,77.44509,Bidar,Air Force,"domestic_dispute,public_place",Under Investigation
639,Assault,2025-07-22,17:55:00,12.95921,77.648678,Bengaluru,Indiranagar,"street_brawl,public_place",Unsolved
640,Assault,2025-06-17,13:53:00,17.968722,77.473222,Bidar,Gandhi Gunj,"street_brawl,drunken_altercation",Under Investigation
641,Robbery,2025-08-11,16:26:00,17.968721,77.505357,Bidar,Air Force,"snatching,weapon_knife",Charge Sheeted
642,Kidnapping,2025-04-07,00:25:00,15.909757,74.557881,Belagavi,Shahapur,"vehicle_used,minor_victim",Under Investigation
643,Cyber Crime,2025-07-24,12:33:00,17.989642,77.477978,Bidar,Gandhi Gunj,"fake_profile,phishing_link",Solved
644,Narcotics,2025-05-01,18:53:00,12.329167,76.71785,Mysuru,K R Puram,"college_area,transit_seizure",Unsolved
645,Burglary,2025-09-04,02:18:00,13.946837,75.557803,Shivamogga,Jayanagar,"cctv_sprayed,night_entry",Under Investigation
646,Burglary,2025-11-03,19:35:00,12.966665,77.645151,Bengaluru,Whitefield,"residential,cctv_sprayed",Unsolved
647,Narcotics,2025-01-14,00:59:00,17.8683,77.59309,Bidar,Market,"transit_seizure,synthetic_drugs",Under Investigation
648,Cyber Crime,2025-05-15,08:09:00,17.844284,77.531538,Bidar,Gandhi Gunj,"otp_fraud,phishing_link",Charge Sheeted
649,Narcotics,2025-11-07,10:20:00,17.298585,76.763466,Kalaburagi,Raghavendra Nagar,"peddling,transit_seizure",Unsolved
650,Kidnapping,2025-04-25,23:19:00,15.295331,75.04855,Hubli-Dharwad,Suburban,"ransom_demand,vehicle_used",Charge Sheeted
651,Cyber Crime,2025-04-07,03:38:00,12.995665,77.666972,Bengaluru,Jayanagar,"otp_fraud,crypto_scam",Solved
652,Theft,2025-03-27,13:35:00,12.24269,76.646348,Mysuru,Nazarbad,"vehicle_theft,pickpocketing",Under Investigation
653,Cyber Crime,2025-08-09,23:28:00,14.537974,75.991426,Davanagere,Extension,"fake_profile,identity_theft",Charge Sheeted
654,Theft,2025-01-15,13:25:00,12.926636,77.647881,Bengaluru,Jayanagar,"unattended_bag,pickpocketing",Charge Sheeted
655,Theft,2025-02-22,18:07:00,12.953532,77.575179,Bengaluru,Whitefield,"pickpocketing,unattended_bag",Under Investigation
656,Kidnapping,2025-08-17,20:49:00,17.370089,76.780772,Kalaburagi,Station Bazaar,"vehicle_used,minor_victim",Charge Sheeted
657,Kidnapping,2025-06-02,09:10:00,17.899821,77.487191,Bidar,New Town,"minor_victim,acquaintance_involved",Solved
658,Robbery,2025-04-01,05:00:00,12.343913,76.674961,Mysuru,Mandi,"masked_suspects,weapon_knife",Under Investigation
659,Theft,2025-12-27,05:05:00,15.885349,74.503649,Belagavi,Shahapur,"pickpocketing,daytime",Under Investigation
660,Kidnapping,2025-05-30,08:00:00,13.857079,75.532617,Shivamogga,Vinoba Nagar,"acquaintance_involved,vehicle_used",Charge Sheeted
661,Theft,2025-10-09,15:31:00,12.934343,77.657776,Bengaluru,Malleshwaram,"pickpocketing,daytime",Unsolved
662,Narcotics,2025-02-10,08:33:00,14.008539,75.496336,Shivamogga,Kote,"college_area,possession",Charge Sheeted
663,Narcotics,2025-08-15,18:53:00,17.980228,77.495945,Bidar,Gandhi Gunj,"synthetic_drugs,possession",Under Investigation
664,Burglary,2025-05-12,01:48:00,17.945577,77.477447,Bidar,Gandhi Gunj,"residential,broken_lock",Solved
665,Burglary,2025-04-10,14:07:00,12.904526,77.592943,Bengaluru,Malleshwaram,"broken_lock,window_forced",Unsolved
666,Robbery,2025-02-17,12:32:00,12.896099,77.619098,Bengaluru,Koramangala,"highway_heist,masked_suspects",Charge Sheeted
667,Robbery,2025-03-06,11:59:00,15.380628,75.1124,Hubli-Dharwad,Dharwad Town,"cash_transit,weapon_knife",Unsolved
668,Burglary,2025-03-22,13:39:00,13.03787,77.662228,Bengaluru,Jayanagar,"window_forced,broken_lock",Under Investigation
669,Theft,2025-10-01,02:51:00,12.985055,77.670408,Bengaluru,Whitefield,"pickpocketing,shoplifting",Under Investigation
670,Theft,2025-02-01,20:35:00,15.911199,74.420908,Belagavi,Market,"pickpocketing,daytime",Solved
671,Burglary,2025-04-03,12:05:00,12.936921,77.546696,Bengaluru,Whitefield,"cctv_sprayed,broken_lock",Unsolved
672,Kidnapping,2025-06-16,02:09:00,13.043823,77.656924,Bengaluru,Koramangala,"minor_victim,acquaintance_involved",Under Investigation
673,Narcotics,2025-01-29,02:07:00,12.944171,77.532679,Bengaluru,Indiranagar,"possession,transit_seizure",Charge Sheeted
674,Theft,2025-09-17,22:04:00,12.908793,77.514914,Bengaluru,Jayanagar,"vehicle_theft,shoplifting",Charge Sheeted
675,Theft,2025-01-29,00:49:00,12.952465,77.65718,Bengaluru,Jayanagar,"vehicle_theft,pickpocketing",Charge Sheeted
676,Theft,2025-02-25,19:27:00,14.419702,75.985795,Davanagere,Badashah,"daytime,vehicle_theft",Charge Sheeted
677,Kidnapping,2025-04-19,14:34:00,12.305103,76.584097,Mysuru,Lashkar,"ransom_demand,acquaintance_involved",Under Investigation
678,Theft,2025-11-28,17:16:00,15.144019,76.983317,Ballari,Rural,"unattended_bag,daytime",Solved
679,Cyber Crime,2025-10-18,21:35:00,17.295554,76.868533,Kalaburagi,Raghavendra Nagar,"phishing_link,fake_profile",Under Investigation
680,Burglary,2025-08-31,02:55:00,17.360437,76.808664,Kalaburagi,M B Nagar,"broken_lock,window_forced",Under Investigation
681,Cyber Crime,2025-03-24,01:45:00,13.955634,75.540609,Shivamogga,Kote,"fake_profile,crypto_scam",Charge Sheeted
682,Robbery,2025-07-02,06:47:00,15.306828,75.09929,Hubli-Dharwad,Town Station,"snatching,weapon_knife",Under Investigation
683,Narcotics,2025-06-10,16:27:00,15.067055,76.909945,Ballari,Cowlobazaar,"possession,college_area",Unsolved
684,Robbery,2025-07-07,06:32:00,13.944972,75.579522,Shivamogga,Jayanagar,"snatching,cash_transit",Charge Sheeted
685,Narcotics,2025-09-01,23:26:00,14.3973,75.945675,Davanagere,Extension,"peddling,synthetic_drugs",Under Investigation
686,Theft,2025-07-29,00:26:00,13.005505,77.59362,Bengaluru,Jayanagar,"pickpocketing,shoplifting",Charge Sheeted
687,Narcotics,2025-09-09,23:11:00,13.029917,77.656669,Bengaluru,Indiranagar,"college_area,transit_seizure",Charge Sheeted
688,Theft,2025-01-27,10:37:00,12.952472,77.615133,Bengaluru,Koramangala,"daytime,unattended_bag",Under Investigation
689,Assault,2025-01-28,08:47:00,17.932358,77.578197,Bidar,Air Force,"street_brawl,weapon_blunt",Unsolved
690,Cyber Crime,2025-01-07,15:59:00,12.911538,74.913121,Mangaluru,Bunder,"crypto_scam,otp_fraud",Under Investigation
691,Burglary,2025-05-30,05:19:00,12.871585,74.877844,Mangaluru,Kankanady,"window_forced,residential",Under Investigation
692,Robbery,2025-03-09,06:44:00,12.9899,77.66362,Bengaluru,Indiranagar,"snatching,cash_transit",Under Investigation
693,Burglary,2025-03-22,10:46:00,13.040634,77.57252,Bengaluru,Malleshwaram,"window_forced,broken_lock",Unsolved
694,Robbery,2025-06-22,02:36:00,13.974731,75.545699,Shivamogga,Kote,"weapon_knife,cash_transit",Charge Sheeted
695,Narcotics,2025-09-29,06:28:00,13.980202,75.527816,Shivamogga,Doddapete,"college_area,synthetic_drugs",Under Investigation
696,Robbery,2025-03-25,20:28:00,15.431006,75.065071,Hubli-Dharwad,Suburban,"snatching,cash_transit",Under Investigation
697,Narcotics,2025-03-22,17:44:00,15.428059,75.073716,Hubli-Dharwad,Gokul Road,"synthetic_drugs,peddling",Under Investigation
698,Assault,2025-12-04,09:18:00,12.969863,74.89986,Mangaluru,Pandeshwar,"domestic_dispute,weapon_blunt",Unsolved
699,Cyber Crime,2025-08-15,01:21:00,15.068098,76.956703,Ballari,Gandhinagar,"fake_profile,crypto_scam",Charge Sheeted
700,Theft,2025-07-27,00:45:00,12.960276,77.621471,Bengaluru,Koramangala,"unattended_bag,pickpocketing",Solved
701,Assault,2025-04-27,04:32:00,17.84282,77.444104,Bidar,Gandhi Gunj,"weapon_blunt,domestic_dispute",Solved
702,Cyber Crime,2025-08-02,16:29:00,15.824962,74.572347,Belagavi,Khade Bazar,"fake_profile,phishing_link",Solved
703,Cyber Crime,2025-08-15,19:06:00,15.190003,76.901311,Ballari,Rural,"crypto_scam,phishing_link",Under Investigation
704,Theft,2025-04-18,22:00:00,15.161098,76.919125,Ballari,Brucepet,"pickpocketing,vehicle_theft",Unsolved
705,Narcotics,2025-12-16,23:56:00,12.917049,74.839197,Mangaluru,Pandeshwar,"college_area,transit_seizure",Charge Sheeted
706,Robbery,2025-03-10,04:45:00,15.080345,76.966636,Ballari,APMC,"masked_suspects,highway_heist",Under Investigation
707,Theft,2025-04-13,18:51:00,12.943972,77.620883,Bengaluru,Whitefield,"shoplifting,pickpocketing",Charge Sheeted
708,Assault,2025-07-28,20:46:00,13.045312,77.560051,Bengaluru,Jayanagar,"domestic_dispute,weapon_blunt",Solved
709,Narcotics,2025-11-21,14:29:00,13.88925,75.647143,Shivamogga,Vinoba Nagar,"transit_seizure,synthetic_drugs",Under Investigation
710,Theft,2025-09-11,12:30:00,12.255492,76.657069,Mysuru,Devaraja,"daytime,unattended_bag",Under Investigation
711,Theft,2025-09-25,05:50:00,13.979148,75.62954,Shivamogga,Doddapete,"pickpocketing,shoplifting",Charge Sheeted
712,Robbery,2025-02-24,01:49:00,12.915268,77.594706,Bengaluru,Indiranagar,"weapon_knife,cash_transit",Solved
713,Robbery,2025-09-27,06:02:00,13.027496,77.597512,Bengaluru,Koramangala,"cash_transit,highway_heist",Unsolved
714,Robbery,2025-01-05,10:45:00,12.916163,77.606587,Bengaluru,Koramangala,"highway_heist,weapon_knife",Solved
715,Theft,2025-03-13,23:52:00,15.348268,75.168403,Hubli-Dharwad,Dharwad Town,"unattended_bag,pickpocketing",Solved
716,Burglary,2025-06-28,06:32:00,12.945447,77.654805,Bengaluru,Jayanagar,"window_forced,broken_lock",Under Investigation
717,Assault,2025-06-11,02:59:00,17.308865,76.759768,Kalaburagi,Station Bazaar,"drunken_altercation,public_place",Charge Sheeted
718,Cyber Crime,2025-05-15,17:44:00,17.25158,76.839092,Kalaburagi,University,"identity_theft,crypto_scam",Under Investigation
719,Narcotics,2025-12-15,15:41:00,17.312282,76.799307,Kalaburagi,M B Nagar,"transit_seizure,college_area",Unsolved
720,Assault,2025-11-02,16:32:00,15.390555,75.156186,Hubli-Dharwad,Town Station,"public_place,domestic_dispute",Solved
721,Burglary,2025-01-20,16:29:00,12.990738,74.828809,Mangaluru,Pandeshwar,"residential,window_forced",Unsolved
722,Narcotics,2025-01-19,01:38:00,12.964965,77.62902,Bengaluru,Koramangala,"transit_seizure,college_area",Under Investigation
723,Theft,2025-02-08,11:05:00,13.004892,77.665125,Bengaluru,Malleshwaram,"pickpocketing,unattended_bag",Under Investigation
724,Robbery,2025-03-15,10:38:00,17.319646,76.834505,Kalaburagi,M B Nagar,"highway_heist,masked_suspects",Under Investigation
725,Burglary,2025-02-03,01:10:00,13.015652,77.5312,Bengaluru,Jayanagar,"residential,window_forced",Charge Sheeted
726,Theft,2025-02-17,08:44:00,15.364547,75.196086,Hubli-Dharwad,Gokul Road,"unattended_bag,shoplifting",Unsolved
727,Theft,2025-12-07,23:06:00,17.303031,76.773506,Kalaburagi,Raghavendra Nagar,"daytime,pickpocketing",Unsolved
728,Cyber Crime,2025-12-04,11:45:00,12.901224,77.564423,Bengaluru,Koramangala,"phishing_link,identity_theft",Unsolved
729,Cyber Crime,2025-10-31,17:24:00,17.901466,77.561504,Bidar,Gandhi Gunj,"identity_theft,phishing_link",Solved
730,Robbery,2025-04-12,13:22:00,15.794917,74.502731,Belagavi,Market,"highway_heist,masked_suspects",Under Investigation
731,Theft,2025-12-09,23:30:00,12.992629,77.548395,Bengaluru,Whitefield,"shoplifting,pickpocketing",Solved
732,Cyber Crime,2025-10-18,00:10:00,13.050031,77.568998,Bengaluru,Indiranagar,"crypto_scam,identity_theft",Solved
733,Cyber Crime,2025-03-17,03:45:00,15.425859,75.161677,Hubli-Dharwad,Dharwad Town,"fake_profile,identity_theft",Charge Sheeted
734,Theft,2025-03-06,07:16:00,12.909196,77.583985,Bengaluru,Jayanagar,"unattended_bag,shoplifting",Under Investigation
735,Theft,2025-03-23,14:04:00,12.30997,76.569315,Mysuru,Mandi,"shoplifting,pickpocketing",Solved
736,Narcotics,2025-04-19,14:56:00,12.921708,77.59091,Bengaluru,Koramangala,"college_area,possession",Solved
737,Theft,2025-06-30,14:28:00,12.357876,76.662173,Mysuru,Mandi,"shoplifting,pickpocketing",Under Investigation
738,Assault,2025-08-23,00:55:00,12.264945,76.592974,Mysuru,Devaraja,"street_brawl,domestic_dispute",Under Investigation
739,Assault,2025-01-21,21:47:00,12.216522,76.694367,Mysuru,Mandi,"domestic_dispute,drunken_altercation",Unsolved
740,Robbery,2025-04-17,06:41:00,14.003199,75.597117,Shivamogga,Doddapete,"cash_transit,weapon_knife",Charge Sheeted
741,Assault,2025-01-22,10:17:00,15.337528,75.085279,Hubli-Dharwad,Dharwad Town,"street_brawl,weapon_blunt",Under Investigation
742,Assault,2025-08-22,12:47:00,15.351222,75.156087,Hubli-Dharwad,Vidyagiri,"weapon_blunt,domestic_dispute",Under Investigation
743,Theft,2025-04-03,06:56:00,17.842247,77.593062,Bidar,Market,"shoplifting,daytime",Solved
744,Cyber Crime,2025-08-05,09:54:00,13.868907,75.524009,Shivamogga,Vinoba Nagar,"otp_fraud,phishing_link",Charge Sheeted
745,Narcotics,2025-04-05,21:17:00,17.408018,76.877093,Kalaburagi,University,"college_area,peddling",Unsolved
746,Assault,2025-03-02,12:05:00,12.275773,76.638107,Mysuru,K R Puram,"street_brawl,domestic_dispute",Unsolved
747,Cyber Crime,2025-12-24,14:42:00,15.83103,74.526501,Belagavi,Camp,"crypto_scam,identity_theft",Unsolved
748,Narcotics,2025-02-17,02:33:00,13.031299,77.59475,Bengaluru,Indiranagar,"synthetic_drugs,transit_seizure",Solved
749,Theft,2025-03-15,07:32:00,12.925409,74.860337,Mangaluru,Bunder,"pickpocketing,unattended_bag",Unsolved
750,Kidnapping,2025-02-27,17:31:00,15.09256,76.960889,Ballari,Rural,"minor_victim,ransom_demand",Solved
751,Narcotics,2025-12-09,17:51:00,15.303067,75.117142,Hubli-Dharwad,Town Station,"college_area,possession",Charge Sheeted
752,Cyber Crime,2025-08-14,18:38:00,12.865503,74.877218,Mangaluru,Kadri,"crypto_scam,identity_theft",Solved
753,Assault,2025-01-29,05:24:00,15.411299,75.06668,Hubli-Dharwad,Suburban,"weapon_blunt,street_brawl",Solved
754,Narcotics,2025-06-12,22:44:00,12.929335,77.613374,Bengaluru,Malleshwaram,"synthetic_drugs,college_area",Charge Sheeted
755,Kidnapping,2025-09-29,00:04:00,12.979439,74.935006,Mangaluru,Pandeshwar,"acquaintance_involved,minor_victim",Under Investigation
756,Narcotics,2025-07-29,21:03:00,12.270722,76.706801,Mysuru,Devaraja,"possession,college_area",Solved
757,Burglary,2025-04-15,07:27:00,17.335012,76.799095,Kalaburagi,Station Bazaar,"window_forced,night_entry",Charge Sheeted
758,Assault,2025-12-22,05:31:00,15.365703,75.155933,Hubli-Dharwad,Vidyagiri,"drunken_altercation,public_place",Under Investigation
759,Kidnapping,2025-12-08,17:12:00,17.851381,77.531064,Bidar,Gandhi Gunj,"ransom_demand,minor_victim",Unsolved
760,Theft,2025-08-15,22:26:00,13.937214,75.567151,Shivamogga,Vinoba Nagar,"vehicle_theft,unattended_bag",Unsolved
761,Robbery,2025-03-12,05:59:00,13.039432,77.59461,Bengaluru,Koramangala,"highway_heist,masked_suspects",Under Investigation
762,Kidnapping,2025-11-23,09:37:00,12.917644,77.622,Bengaluru,Koramangala,"acquaintance_involved,minor_victim",Under Investigation
763,Kidnapping,2025-11-29,18:05:00,13.882078,75.626118,Shivamogga,Kote,"ransom_demand,minor_victim",Under Investigation
764,Theft,2025-01-09,14:32:00,12.243087,76.712043,Mysuru,Nazarbad,"pickpocketing,unattended_bag",Unsolved
765,Kidnapping,2025-03-28,04:21:00,15.302342,75.179772,Hubli-Dharwad,Town Station,"minor_victim,ransom_demand",Unsolved
766,Assault,2025-07-26,19:51:00,13.943951,75.538201,Shivamogga,Vinoba Nagar,"public_place,domestic_dispute",Under Investigation
767,Burglary,2025-08-31,05:08:00,12.90576,77.630028,Bengaluru,Jayanagar,"residential,broken_lock",Unsolved
768,Robbery,2025-01-30,20:06:00,17.302929,76.839159,Kalaburagi,University,"weapon_knife,highway_heist",Solved
769,Burglary,2025-01-06,22:49:00,17.947709,77.565762,Bidar,Town Station,"residential,window_forced",Under Investigation
770,Burglary,2025-06-24,03:49:00,12.8941,77.595199,Bengaluru,Indiranagar,"window_forced,residential",Unsolved
771,Assault,2025-10-25,09:47:00,15.135083,76.917868,Ballari,Rural,"public_place,drunken_altercation",Solved
772,Assault,2025-01-01,14:20:00,15.16808,76.958283,Ballari,Brucepet,"domestic_dispute,public_place",Charge Sheeted
773,Burglary,2025-07-21,10:19:00,17.968089,77.509622,Bidar,Town Station,"window_forced,night_entry",Unsolved
774,Cyber Crime,2025-04-23,18:51:00,12.923054,74.905005,Mangaluru,Kankanady,"identity_theft,fake_profile",Unsolved
775,Cyber Crime,2025-10-13,03:22:00,15.290043,75.19565,Hubli-Dharwad,Gokul Road,"fake_profile,crypto_scam",Under Investigation
776,Robbery,2025-01-17,09:26:00,14.445125,75.909602,Davanagere,Extension,"masked_suspects,highway_heist",Under Investigation
777,Kidnapping,2025-08-08,16:18:00,12.906285,74.815097,Mangaluru,Bunder,"ransom_demand,acquaintance_involved",Solved
778,Kidnapping,2025-06-29,03:37:00,12.904425,77.544281,Bengaluru,Koramangala,"vehicle_used,ransom_demand",Unsolved
779,Assault,2025-01-13,18:52:00,13.019394,77.571742,Bengaluru,Malleshwaram,"street_brawl,weapon_blunt",Under Investigation
780,Burglary,2025-06-14,16:08:00,12.898644,77.654295,Bengaluru,Koramangala,"cctv_sprayed,residential",Charge Sheeted
781,Narcotics,2025-07-28,23:55:00,12.90685,77.521308,Bengaluru,Indiranagar,"peddling,college_area",Unsolved
782,Cyber Crime,2025-01-11,00:07:00,15.15457,76.869177,Ballari,Gandhinagar,"otp_fraud,crypto_scam",Unsolved
783,Theft,2025-05-27,14:12:00,13.023441,77.668775,Bengaluru,Indiranagar,"pickpocketing,daytime",Charge Sheeted
